,Y,T,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10
0,26.452568554475285,0,-0.1097742112310934,0.7954651675664814,1.0835253687343387,1.0458723501116094,0.5395014116733315,0.7790624454524399,-0.05746144259134517,-0.5238353167692901,1.0882115164655344,0.0896417996558048
1,11.429082691103494,0,0.7358480382506735,0.4867288631365306,0.6983971784164651,0.2543629181023569,0.5452614411294663,0.23339384429940035,-0.15843874537505034,2.403286945687794,-0.5110449473143198,1.3274631139689441
2,5.483440723725137,1,-0.17467546978617593,0.01095929486142786,-0.7290626780157959,0.1300558451582168,0.4395157002928144,-0.18192494861364802,-0.6841805688723331,-0.84417460113797,0.4896829022863106,-0.751875952805589
3,-11.01048820642648,0,-0.6361559483308683,0.7602879646946212,0.39017661315914565,-0.8261987307467442,-1.4970193314733753,0.3081230172722636,-1.2133912682192867,-1.326911799506749,-0.6661155520541231,-1.3103289287217479
4,-0.4394238218160771,1,-0.869732437817844,-0.48810527147900656,0.6412613268289783,-0.4296775554748186,0.008205490944864923,0.6879740347418613,0.35902728476058765,-0.46555707615643344,-0.09082649072869123,0.5261907768766092
5,-10.431631780740213,1,-0.4266428719141232,-0.9234788134921658,-0.3351526267569394,-0.18544041871913736,-1.217130480682297,-1.1340659150359294,-1.5984536445680364,-0.8484454797551413,-1.7559313107215615,1.3828366581619165
6,0.49363044580785215,0,-0.35216913668345434,0.4291450707756771,-0.08415832119382706,0.6246746774691253,0.2544897642821748,0.37566243264715676,0.2705297777631614,-0.4767726795276241,-0.5274896432199262,-1.4457283127337965
7,-22.3312319673683,1,-0.5073463302593247,-0.4700597095928285,0.8554962204498827,-0.4571308987955301,-2.4592850311171297,-0.9662761883746811,-1.1423307525635418,-2.4012936849334263,-0.4124700843420927,-1.5937982405021156
8,5.703617741000626,0,0.1288770649357299,0.22521015629773006,0.6572061372772221,-0.11883619494132816,0.54427508341153,0.25291000827404847,1.44957081936724,1.3104110005701053,-0.44492473826925,0.5422740004434008
9,42.84876140887143,0,2.028383265481244,1.6611011823945923,1.4295768870917622,2.2694728872684036,1.1677998750823155,0.7800370539929053,0.8314581545027409,0.46653461132690216,0.6553694014345264,0.8740595991984387
10,-3.5767797097790015,0,-0.8986767433939531,-0.3153892322526385,0.17451105176167375,-0.8562193711083932,0.36154209013197486,-0.883660932284482,-0.29644693194165084,-0.3048314164628703,-0.06180907632020317,0.27397386268879714
11,-2.5333569061808157,0,-1.0301167454058835,0.9752998132830162,-1.4624361014878187,-1.0861857965722115,-0.4782474417537012,-0.42640044135153776,0.004698165443831264,-1.3941891761360734,-0.8566291512769896,-1.7303215198889
12,7.019419730570793,1,0.18250875232684408,0.01860929321186648,-0.009965570241419872,-0.1571739206182252,-0.2828812876029411,-0.7859266566601135,-0.016281324237041286,1.2673751322534035,0.7680772831683008,-0.7121406010027217
13,25.897857323346937,0,0.46295528312301737,0.9695321859027276,0.206979504932018,-0.08718054200534905,-0.7318271747507149,0.4724933556039038,0.6159372031337311,2.1632812176337772,0.6745229130519289,1.9400464715379278
14,-9.418470794469545,1,-0.7207899218197698,-0.9578627210452207,-1.3304434086146186,0.9342438721344755,-0.43954752360716964,-0.610508288590177,-1.9321630369112441,-0.12054668859633208,-1.0660987603632954,-0.8185343350519417
15,-7.488337474470145,1,0.5492854179364798,-0.06184929817690585,-0.3347645016325518,-0.6567348167935694,-1.342286146422261,-0.5173316720691472,-0.49944600798737626,-0.22714665208614937,0.6805209981918912,-1.184237443730506
16,23.1323171259421,1,0.970116335546557,1.1832646380180742,1.404203558169617,0.41144821231379136,0.034279325932569556,0.6821278865476093,0.6575629326876666,1.2217623850387418,1.0446897833342623,-0.17695201939729097
